CardId	Year	Conference	Title	Evidence	Author Names
PMC2958479	2010	decreases_activity	MyoD regulates apoptosis of myoblasts through microRNA-mediated down-regulation of Pax3	" Expression of miR-1 or miR-206 indeed suppressed Pax3 , Bcl-2 , and Bcl-xL gene expression without affecting Pax7 gene expression           ."	miR-1;Pax3
PMC3146467	2011	decreases_activity	The Function of Heterodimeric AP-1 Comprised of c-Jun and c-Fos in Activin Mediated Spemann Organizer Gene Expression	 ( C ) MO-Jun55 / 54 suppressed Smad3 induced organizer genes ( goosecoid andnoggin ) at stage 10.5 and neural marker ( NCAM ) at stage 24 .	MO-Jun55/54;Smad3
PMC3155019	2011	increases_activity	Dynamics of the Phosphoinositide 3-Kinase p110Î´ Interaction with p85Î± and Membranes Reveals Aspects of Regulation Distinct from p110Î±	" DXMS > cSH2 point mutation in p85alpha activates p110delta and p110beta, but not p110alpha"	DXMS;p110alpha
PMC2920914	2010	increases_activity	Arsenic Inhibits Myogenic Differentiation and Muscle Regeneration	" In a recent report ,                        indicated that sodium arsenite triggered the increment or decrement of p53 binding to DNA to affect proliferation or differentiation in epithelial cells through an Akt related signaling pathway ."	sodium;p53
PMC3116964	2011	increases_activity	Homeodomain protein DLX4 counteracts key transcriptional control mechanisms of the TGF-Î_ cytostatic program and blocks the anti-proliferative effect of TGF-Î_	 HOXB7 and HSIX1 in ovarian and breast tumors induces expression of fibroblast growth factor-2	HOXB7;fibroblast growth factor-2
PMC3154041	2010	increases_activity	LKB1/PEA3/Î”Np63 Pathway Regulates PTGS-2 (COX-2) Transcription in Lung Cancer Cells Upon Cigarette Smoke Exposure	" SSE induced binding of the C/EBPbeta, NFkappaB, NF-YA, PEA3"	SSE;PEA3
PMC3003513	2009	decreases_activity	Synergistic chondroprotective effects of curcumin and resveratrol in human articular chondrocytes: inhibition of IL-1Î_-induced NF-ÎºB-mediated inflammation and apoptosis	" curcumin inhibited pro-apoptotic proteins (caspase-3, PARP) and matrix degrading gene products (MMP3"	curcumin;MMP3
PMC3003513	2009	decreases_activity	Synergistic chondroprotective effects of curcumin and resveratrol in human articular chondrocytes: inhibition of IL-1Î_-induced NF-ÎºB-mediated inflammation and apoptosis	" Finally , inhibition of NF-kappaB activation by resveratrol occurred mainly through the accumulation of phosphorylated IkappaBalpha , ubiquitinated IkappaBalpha and inhibition of proteasome activity - in contrast to this , in the case of curcumin it was mainly caused through inhibition of IKK activation ."	resveratrol;NF-kappaB
PMC3160837	2011	increases_activity	Lymphocyte Cell-Cycle Inhibition by HLA-G Is Mediated by Phosphatase SHP-2 and Acts on the mTOR Pathway	 it was induced by HLA-G	HLA-G;CXCR5
PMC3031576	2011	increases_activity	Resveratrol Inhibits Pancreatic Cancer Stem Cell Characteristics in Human and Kras Transgenic Mice by Inhibiting Pluripotency Maintaining Factors and Epithelial-Mesenchymal Transition	" Furthermore , resveratrol inhibits epithelial-mesenchymal transition by inhibiting the expression of vimentin , slug and snail , and also retards CSC 's migration and invasion ."	resveratrol;vimentin
PMC2920912	2010	decreases_activity	mot-2â€“Mediated Cross Talk between Nuclear Factor-ÎºB and p53 Is Involved in Arsenite-Induced Tumorigenesis of Human Embryo Lung Fibroblast Cells	" In parallel with these results , inhibition of either NF-kappaB or mot-2 increased the nuclear translocation of p53 induced by 1.0 muM arsenite              ."	NF-kappaB;p53
PMC3172902	2011	decreases_activity	"Identification and evaluation of a potent novel ATR inhibitor, NU6027, in breast and ovarian cancer cell lines"	 PI3K inhibitor PI-103 (Supplementary Figure 1) inhibits ATR	PI3K;ATR
PMC3032325	2010	decreases_activity	Downregulation of microRNA-383 is associated with male infertility and promotes testicular embryonal carcinoma cell proliferation by targeting IRF1	" Both interferon regulatory factor-1 protein  and interferon regulatory factor-1 mRNA  expressions were significantly decreased in miR-383-transfected NTERA-2 cells than in control cells, whereas knockdown of miR-383 increased interferon regulatory factor-1 protein expression."	miR-383;IRF1
PMC2920912	2010	increases_activity	mot-2â€“Mediated Cross Talk between Nuclear Factor-ÎºB and p53 Is Involved in Arsenite-Induced Tumorigenesis of Human Embryo Lung Fibroblast Cells	 p53 and neoplastic transformation induced by arsenite in human embryo lung fibroblast (HELF	HELF;p53
PMC2920914	2010	increases_activity	Arsenic Inhibits Myogenic Differentiation and Muscle Regeneration	 arsenite triggered the increment or decrement of p53	arsenite;p53
PMC3219802	2011	decreases_activity	Phosphorylation of RelA/p65 promotes DNMT-1 recruitment to chromatin and represses transcription of the tumor metastasis suppressor gene 	" In summary, we show that the TNF-induced phosphorylation of S276//276 of RelA/p65 results in recruitment of DNMT-1 to the BRMS1 promoter."	RelA/p65;DNMT-1
PMC2991640	2010	increases_activity	"Peroxisome Proliferator-Activated Receptor -/, - Agonists and Resveratrol Modulate Hypoxia Induced Changes in Nuclear Receptor Activators of Muscle Oxidative Metabolism"	 Resveratrol induced a significant rise in UCP-2 mRNA	Resveratrol;UCP-2 mRNA
PMC3081346	2011	decreases_activity	MiR-21 Induced Angiogenesis through AKT and ERK Activation and HIF-1Î± Expression	" PTEN expression, which in turn decreased AKT and extracellular signal regulated kinase activation for inhibiting hypoxia inducible factor-1\u03b1 and VEGF"	PTEN;hypoxia inducible factor-1\u03b1 and VEGF
PMC2920919	2010	increases_activity	Phosphorylation of p65 Is Required for Zinc Oxide Nanoparticleâ€“Induced Interleukin 8 Expression in Human Bronchial Epithelial Cells	" Moreover , ZnO exposure also increased the binding of p65 to the IL-8 promoter and p65 phosphorylation at serines 276 and 536 ."	ZnO;p65
PMC3031576	2011	decreases_activity	Resveratrol Inhibits Pancreatic Cancer Stem Cell Characteristics in Human and Kras Transgenic Mice by Inhibiting Pluripotency Maintaining Factors and Epithelial-Mesenchymal Transition	" Finally , resveratrol inhibits CSC 's migration and invasion and markers of epithelial-mesenchymal transition ( Zeb-1 , Slug and Snail ) ."	resveratrol;Zeb-1
PMC3101176	2011	increases_activity	Transcriptional activation of the Axl and PDGFR-Î± by c-Met through a ras- and Src-independent mechanism in human bladder cancer	" Sp1 and enhances downstream gene expression through MEK/ERK signaling pathway [ , ], c-Met"	c-Met;Sp1
PMC3205716	2011	decreases_activity	Atherogenic -6 Lipids Modulate PPAR- EGR-1 Crosstalk in Vascular Cells	" Ligand-mediated activation of PPAR\u03b1 [ - ] and PPAR\u03b3 attenuates the release of inflammatory factors including the production of monocyte chemotactic protein-1 [ , ]."	PPAR\u03b3;monocyte chemotactic protein-1
PMC2925892	2010	increases_activity	Cyclin B1/Cdk1 Phosphorylation of Mitochondrial p53 Induces Anti-Apoptotic Response	" Although ATP production was considerably higher in p53+ /+ cells than p53 deficient cells , restoring p53 into HCT116 p53-/- cells completely rescued the ATP production ."	ATP;p53
PMC3031258	2011	increases_activity	Simvastatin reduces atherogenesis and promotes the expression of hepatic genes associated with reverse cholesterol transport in apoE-knockout mice fed high-fat diet	 Florian Bea et al. has reported simvastatin increased serum cholesterol and atherosclerotic lesion size in apoE-/- mice fed a chow diet although the plaque stability was increased    .	simvastatin;cholesterol
PMC3161956	2011	increases_activity	Non-cysteine linked MUC1 cytoplasmic dimers are required for Src recruitment and ICAM-1 binding induced cell invasion	" Src mediated cell migration is synergistic with concomitant Tamoxifen     , associated with upregulation and stabilization of E- cadherin/beta-catenin mediated intercellular adhesion        , and decreased activity of the integrin"	Src;integrin
PMC3164695	2011	decreases_activity	The Evolutionarily Conserved Longevity Determinants HCF-1 and SIR-2.1/SIRT1 Collaborate to Regulate DAF-16/FOXO	" IGF-1-like peptide, ins-7, which was shown to act as a daf-2 agonist     , was significantly repressed by hcf-1 inactivation and sir-2.1"	sir-2.1;IGF-1
PMC3113733	2011	increases_activity	Aciculatin inhibits lipopolysaccharide-mediated inducible nitric oxide synthase and cyclooxygenase-2 expression via suppressing NF-ÎºB and JNK/p38 MAPK activation pathways	 Aciculatin Inhibits LPS Induced iNOS and COX-2 Gene and Protein Expression	LPS;cyclooxygenase-2
PMC3093431	2010	decreases_activity	INHIBITION OF ANDROGEN RECEPTOR ACTIVITY BY HISTONE DEACETYLASE 4 THROUGH RECEPTOR SUMOYLATION	 AR is known to be negatively regulated by HDAC	HDAC;AR
PMC2994897	2010	increases_activity	Identification of Retinoic Acid in a High Content Screen for Agents that Overcome the Anti-Myogenic Effect of TGF-Beta-1	 atRA and 9-cisRA did not inhibit TGF-beta1 activation of SBE-lux .	TGF-beta1;SBE-lux
PMC3235537	2011	increases_activity	NF-ÎºB feedback control of JNK1 activation modulates TRPV1-induced increases in IL-6 and IL-8 release by human corneal epithelial cells	 JNK1 activation modulates TRPV1	JNK1;TRPV1
PMC3003513	2009	decreases_activity	Synergistic chondroprotective effects of curcumin and resveratrol in human articular chondrocytes: inhibition of IL-1Î_-induced NF-ÎºB-mediated inflammation and apoptosis	" Resveratrol and curcumin inhibited pro-apoptotic proteins ( caspase-3 , PARP ) and matrix degrading gene products ( MMP3 and MMP-9 ) , and angiogenesis and inflammation gene products ( VEGF and Cox-2 ) ."	Resveratrol;VEGF
PMC2991640	2010	increases_activity	"Peroxisome Proliferator-Activated Receptor -/, - Agonists and Resveratrol Modulate Hypoxia Induced Changes in Nuclear Receptor Activators of Muscle Oxidative Metabolism"	" Resveratrol induced SIRT1, RXR-alpha, PPAR-alpha mRNA, and PPAR-gamma and UCP-2 protein"	Resveratrol;UCP-2 protein
PMC2920912	2010	decreases_activity	mot-2â€“Mediated Cross Talk between Nuclear Factor-ÎºB and p53 Is Involved in Arsenite-Induced Tumorigenesis of Human Embryo Lung Fibroblast Cells	" Because mot-2 negatively regulates p53 activation                      and because NF-kappaB activation enhances mot-2 expression           , there could be mot-2-mediated cross talk between NF-kappaB and p53 in arsenite exposed HELF cells ."	mot-2;p53
PMC3116964	2011	decreases_activity	Homeodomain protein DLX4 counteracts key transcriptional control mechanisms of the TGF-Î_ cytostatic program and blocks the anti-proliferative effect of TGF-Î_	 TGF-beta/Smad-dependent repression of c-myc	TGF-beta;c-myc
PMC3031576	2011	increases_activity	Resveratrol Inhibits Pancreatic Cancer Stem Cell Characteristics in Human and Kras Transgenic Mice by Inhibiting Pluripotency Maintaining Factors and Epithelial-Mesenchymal Transition	" Furthermore , resveratrol inhibits epithelial-mesenchymal transition by inhibiting the expression of vimentin , slug and snail , and also retards CSC 's migration and invasion ."	resveratrol;slug
PMC3059992	2011	decreases_activity	Vascular and Cardiac Impairments in Rats Inhaling Ozone and Diesel Exhaust Particles	 fibrinogen was slightly decreased by DEP	DEP;fibrinogen
PMC3113296	2011	increases_activity	TRAF6 ubiquitinates TGFÎ_ type I receptor to promote its cleavage and nuclear translocation in cancer	 integrin signaling and TGF\u03b2-induced generation of T\u03b2RI	integrin;T\u03b2RI
PMC3172902	2011	increases_activity	"Identification and evaluation of a potent novel ATR inhibitor, NU6027, in breast and ovarian cancer cell lines"	" As NU6027 , originally developed as a CDK2 inhibitor , potentiated cisplatin in a CDK2 independent manner we postulated that it may inhibit ATR ."	NU6027;cisplatin
PMC2879254	2010	decreases_activity	Myc interacts with Max and Miz1 to repress C/EBPÎ´ promoter activity and gene expression	" Myc repression of C and EBPdelta transcription is Miz1 dependent , indicating that Myc repression of C and EBPdelta transcription parallels Myc repression of p15INK , p21CIP1 , p27KIP1 , Mad4 and C and EBPalpha     ."	Myc;p15INK
PMC3031576	2011	decreases_activity	Resveratrol Inhibits Pancreatic Cancer Stem Cell Characteristics in Human and Kras Transgenic Mice by Inhibiting Pluripotency Maintaining Factors and Epithelial-Mesenchymal Transition	" SNAI , ZEB and TWIST family members repress the CDH1 gene to induce EMT , but also regulate the transcription of other target genes ."	TWIST;CDH1
PMC3098013	2010	increases_activity	Regulation of Erk1/2 activation by osteopontin in PC3 human prostate cancer cells	 OPN promotes activation of the Erk	OPN;Erk
PMC3235537	2011	increases_activity	NF-ÎºB feedback control of JNK1 activation modulates TRPV1-induced increases in IL-6 and IL-8 release by human corneal epithelial cells	 B : CAP fails to induce IL-6 and IL-8 rises in NF-kappaB1 subline .	CAP;IL-6
PMC2741604	2009	increases_activity	Nitric Oxide Induces Cell Death by Regulating Anti-Apoptotic BCL-2 Family Members	 ASK1 activates JNK	ASK1;JNK
PMC3101176	2011	decreases_activity	Transcriptional activation of the Axl and PDGFR-Î± by c-Met through a ras- and Src-independent mechanism in human bladder cancer	" suppression of Sp1, Axl and PDGFR-alpha by c-Met siRNA"	c-Met siRNA;PDGFR-alpha
PMC3272005	2012	decreases_activity	Investigation of the Role of TNF-Î± Converting Enzyme (TACE) in the Inhibition of Cell Surface and Soluble TNF-Î± Production by Acute Ethanol Exposure	 Effect of TACE inhibition on the LPS and poly I : C induced TNF-alpha response in RAW264 .7 cells .	TACE;TNF-alpha
PMC2277492	2008	increases_activity	Phosphorylation at serines 104 and 106 by Erk1/2 MAPK is important for estrogen receptor-Î± activity	" By contrast , ERalpha-104A / 106A and 118A activity was not stimulated by Ras-V12 or Raf-CAAX ."	Raf-CAAX;ERalpha-104A
