source	time	person	location	organization	miscellaneous
emptywheel	2013-01-30T00:00:00	jonathan landay|john allen|allen|landay	helmand|marcy|afghanistan|click|kunduz province	taliban|post|ansf|state dept ξ #afghanistan|afghan national security force|the department of state|isaf|nato|state department|washington post|special inspector general for afghanistan reconstruction|afghan border police|international security assistance force|sigar	afghan|al-qaida|western
emptywheel	2013-01-30T00:00:00	john leonardo|breuer|sari horwitz|robert khuzami|felicia adams|lanny breuer|alicia limtiaco|eric holder|lanny ξ|lanny's|preet bharara|lanny	guam|arizona|northern mississippi|new york|wall street	yet lanny|us attorney|bp|wapo|frontline|ubs|us attorneys|justice department|frontline'|la cosa nostra	medicare
emptywheel	2013-01-29T00:00:00	amro alali|abu zubaydah|isaac delong|mariam barre|samir khan|osman|mohamud|barre|delong|teddy|osman barre|mohamed osman mohamud	minnesota|portland|somalia|yemen|charlotte|n.c.	fbi|google|barres	muslim|arabic|somali|saudi arabian|west
emptywheel	2013-01-29T00:00:00	mohammed|nevin|pohl|finn|carol rosenberg|joanna baltes|khalid sheik mohammed|judge james pohl|james pohl|judge pohl|rosenberg|phyllis rodriguez|peter finn|laura pitter|david nevin	iran|guantanamo bay|cuba	justice dept|miami herald|washington post|cia|original classification authority|oca|new york times|human rights watch	army|fort meade|guantanamo
emptywheel	2013-01-28T00:00:00	hillary clinton|condi rice	kingdom|saudi arabia	joint commission|usg|interior mohammed|technical cooperation agreement|tca|sag's|mbn|interior minister	saudis|saudi|economic cooperation
emptywheel	2013-01-28T00:00:00	saddam hussein|micah zenko|jack goldsmith|george bush	northern africa|mali|africa|iraq|niger	ξ al qaeda|africa those|administration's	islamist|british|malian|western|french
emptywheel	2013-01-28T00:00:00	pete hoekstra|holder|james jones|mr. holder|ron wyden|david axelrod|you tube|general jones|jones|colleen mcmahon|hasan|wyden|john brennan|nasir al-wuhayshi|axelrod|brennan|michael e. leiter|anwar al-awlaki	pakistan|tex.|awlaki|yemen|fort hood|national counterterrorism center	article ii|moral rectitude drone assassination czar|terror tuesdays|c.i.a.|al qaeda|nidal hasan|nyt|nyt's angler|use military force	army|bush-era|yemeni|administration|christmas day|al-majala
emptywheel	2013-01-28T00:00:00	thomas erdbrink|mohammad reza ramezani	argentina|tehran|shariati hospital|iran|petten|turkey	eu|while western|un security council|fars news agency|high flux reactor|un	iranian|dutch|western
emptywheel	2013-01-26T00:00:00	ronald ] machen|richard clarke|john brennan	charge|yemen|ny|saudi arabia	deputy director executive assistant director associate ead|justice|national security|pdf|cyber general counsel deputy general counsel|la all special agents|fbi's domestic investigations|national security branch assistant directors|national security law branch assistant directors|fbi|undiebomb|national security letters|washington field office|attorney general|al-qaeda's|ap|associated press|operations guide|nsl|doj	saudi-run|stuxnet
emptywheel	2013-01-26T00:00:00	abdulaziz al-saud|mohammed|bruce reidel|bill burns|prince mohammad|eric holder|said al-shirhi|prince mohammed|janet napolitano|adam baron|hillary clinton|nayef|king abdullah|marc lynch|robert mueller|al saud|robert clapper|lynch|director|neal wolin|keith b. alexander|john brennan|bashar al-assad|turki|mbn	iran|abd|riyadh|yemen|pakistan|oval office|syria|saudi arabia|middle east	interior|homeland security|cia|state|cia director|technical cooperation agreement ξ|national security agency|fbi|facilities security force|aqap|national security advisor tom donilon|relations information service|eastern province|national intelligence james|treasury|federal bureau of investigation	kingdom|saudis|shia|saudi|gitmo|tca|eastern provinces
emptywheel	2013-01-25T00:00:00	yang saixin|steven jacobs|adelson|lanny breuer|sheldon adelson|don'|jacobs|zhenli ye gon|mike allen	las vegas|asia|macau|singapore|vegas|china	fbi|sands|the wall street journal|the new york times|justice department|wsj|sinaloa|wall street journal|las vegas sands|doj	hsbc|mexican|chinese|venetian
emptywheel	2013-01-25T00:00:00	clinton rossiter|noel canning|judge david sentelle|thomas griffith|karen henderson|barack obama|richard cordray	tennessee|recess|virginia	consumer finance protection bureau|first congress|canning|recess appointments clause|nlrb|board|dc circuit|constitution's|nlrb board|federalist papers|hamilton|national labor relations board| session|federalist no.	framers|reagan
emptywheel	2013-01-25T00:00:00	fitzgerald|patrick|john adams project|john brennan|kiriakou|john kiriakou|bill gertz|patrick fitzgerald	cuba	white house national security council|justice|justice department|cia|american civil liberties union|doj	guantanamo
emptywheel	2013-01-25T00:00:00	shakeel afridi|osama|davis|raymond davis|afridi|shakil afridi|asif ali zardari|paul|kerry|dana rohrabacher|osama bin laden|rand paul|john kerry	pakistan|lahore|afghanistan|state|israel|abbottabad|egypt	senate foreign relations committee|army chief gen ashfaq pervez kayani|al qaeda|cia|new york times	pakistanis|dr afridi|pakistani
emptywheel	2013-01-25T00:00:00	goldsmith|wyden|jim comey|andy card|john brennan|george bush|jack goldsmith|alberto gonzales|ron wyden|tom daschle|john yoo	north africa|syria|al-nusra	article ii|senate intelligence committee|obama administration|state department's' foreign terrorist organization|dc intensive care unit|office of legal|wall street journal|aqim|national security act|the administration|aumf	islamist|congressional|north african|administration
emptywheel	2013-01-24T00:00:00	harry reid|risch|jim risch|kerry|john kerry	senators	executive branch'|founding fathers|executive agreements|executive agreement|executive branch|here's kagro	constitutional
emptywheel	2013-01-24T00:00:00	issac delong|abu zubaydah|isaac delong|hasan|khan|nidal hasan|samir khan|mohamud|barre|delong|osman barre|anwar al-awlaki|mohamed osman mohamud	beaverton|minnesota|portland|yemen|charlotte|united kingdom|n.c.	fbi|hesham|ap|sd-analyst|webster|westview high school|fbi field office|ip|routine discretionary action	u.s. person|awlaki|somali|west
emptywheel	2013-01-24T00:00:00	dawn|hamza camp|irfan qadir|barack obama	isi|lady reading hospital|pakistan|parachinar|aid|waziristan|peshawar|rawalpindi	inter-services intelligence's|amnesty international|reuters| supreme court|civil power regulations|adiyala jail|civil power ) regulations|army general headquarters|fcr|supreme court|armed forces|tribal areas|express tribune|guantanamo prison|aacpr	islamist|frontier crimes regulation|pakistani|afghan|actions
emptywheel	2013-01-23T00:00:00	holder|wyden|john brennan|ron wyden|brennan|stephen preston|judge colleen mcmahon|mcmahon	afghanistan|hamdi	anwar al-awlaki'|bush administration|obama administration|president's commander-in-chief|justice department|congressional|use of military force|justice department's office of legal counsel|congressional authorization|aumf|department of justice's office of legal counsel|senate intelligence committee|ex parte quirin|mathews v. eldridge|attorney general|attorney general holder|hamdi v. rumsfeld|administration's|national security act|gloves come off memorandum of notification|information act	administration
emptywheel	2013-01-23T00:00:00	asmatullah kharoti|khar|marcy|olson|nazir|john brennan|mullah nazir|richard olson|hina rabbani khar|kharoti|brennan|barack obama	pakistan|paktika province|islamabad|quran|afghanistan|south waziristan|wana|jani khel	taliban|express tribune|cia|central intelligence agency|the washington post|czar of moral rectitude|nato|ξ press tv	pakistanis|pakistani|afghan|qurans|us-led
emptywheel	2013-01-23T00:00:00	conor friedersdorf|william dodge|dianne feinstein|david kris|sarah cleveland|greg craig|jeh johnson|trevor morrison|daniel meltzer|kris|john brennan|brennan|administration|david martin	guantanamo|wonderland|gitmo	obama administration|executive branch|the administration|senate intelligence committee|dc circuit|executive branch for obama|obama administration's|homeland security and counterterrorism|queen of hearts|article iii|executive branch of our government|this administration|national counterterrorism center	hamdan|agency|constitution
emptywheel	2013-01-22T00:00:00	chandley|scarecrow|john chandley|john|mario savio|john' scarecrow|scarecrow'	aren|firedoglake|berkeley	farmers bank|leavin'|blood|rain	 scarecrow
emptywheel	2013-01-22T00:00:00	hoekstra|pete hoesktra|abdulmutallab|blair|umar farouk abdulmutallab|anwar al-awlaki|c. blair	detroit	national intelligence dennis blair|nidel hasan|intelligence community|house intelligence committee|gang of four|awlaki|national intelligence dennis|ranking house intelligence	undiebomb|bedouins|cia|administration
emptywheel	2013-01-22T00:00:00	yves|marcy|despite obama|yves smith|george will|matt bai|bill moyers|barack obama|mr. boehner|medicaid|dwight eisenhower|bruce bartlett	afghanistan	jsoc|romney and ryan|cia| social security|un|social security	medicare
emptywheel	2013-01-21T00:00:00	swartz|pierce|lee street|pickett|aaron|aaron swartz|albert pierce|saul|aaron's|michael pickett	building|massachusetts	cpd|mit|mass ave.|secret service	nyt
emptywheel	2013-01-21T00:00:00	barack obama	afghanistan|anp|alp	afghan national army|nds|jsoc|unama|afghan national police|afghan local police|national directorate of security|ana|un	afghan
emptywheel	2013-01-19T00:00:00	newton|notre dame|dave zirin|tony gonzales|cam|colin kaepernick|russell wilson|bill bel|ray lewis|tom brady	falcons|massachusetts|atlanta|san francisco|ravens	lanta|manti|dirty birds|brady|penn state|first rodeo|niners and pats|big razor	squawks|squawk|qbs
emptywheel	2013-01-19T00:00:00	swartz|holder|eric holder|aaron|aaron swartz|aaron's	espionage	national security letters|faa|wikileaks|patriot act|jstor|title iii|fisa|local rule	fisa amendments act|u.s.c.|internet|section
emptywheel	2013-01-18T00:00:00	swartz|manning|david house|bradley manning|david m. house|jason leopold|jake tapper|john cornyn|eric holder|swartz manning|crowley|aaron swartz|michael pickett	quantico	acis|obama administration|freedom of information act|us army's freedom|mit|wikileaks|secret service|state department spokesperson pj crowley|army|quantico ξ|information act officer|pj crowley|ida|dod|foia|army criminal investigative service|marine corps|initial denial office|privacy act	grand jury
emptywheel	2013-01-18T00:00:00	matti waluk|waluk|steven logano	iran|france	prizma company email|iranian intelligence ministry|fars news|iran's mehr news english|cbs news|cia	anti-iran|european|israeli|parchin|iranian|english|iaea
emptywheel	2013-01-17T00:00:00	john g. palfrey|swartz|carl malamud|julian assange|jason leopold|aaron foiaed|assange|aaron|aaron swartz	cambridge	fbi|us attorney|harvard ξ law school|frcp|executive office|foiaed|us attorneys|pacer|nyt|eousa|wikileaks|doj	criminal division|internet
emptywheel	2013-01-16T00:00:00	swartz|jason leopold|reif|rafael reif|while swartz|michael pickett	cambridge	fbi|u.s. secret service|cert|carnegie mellon|suspicious activity reports|pacer|new england electronic crimes task force|ss|mit|secret service|jstor	federal|feds
emptywheel	2013-01-16T00:00:00	leonard spector|mark dubowitz|david albright|joby warrick|kittre|orde kittre|michael yaffe|albright|warrick	tehran|iran|alabama	law|executive director| institute for scary iran stories'|national defense university|international atomic energy agency|u.s. middle east nonproliferation strategy|james martin center for nonproliferation studies|arizona state university| operation enduring freedom|iaea|washington post|institute for science and international security|national intelligence estimate|defense of democracies	parchin|iranian|foundation|western
emptywheel	2013-01-16T00:00:00	youssef| hussein|ethan knight|samir khan|mohamud|aaron swartz|mohamed osman mohamud	portland|alaska	fbi	muslim|islamist
emptywheel	2013-01-15T00:00:00	karen gasparian|breuer|lanny breuer|humberto sanchez|morgan chase|jamie dimon|gasparian	iran|los angeles|bsa|commercial	g & a check cashing|jpmc|bank secrecy act|suspicious activity reports|hsbc|office of the comptroller|suspicious activity report filings|foreign asset controls|bsa compliance program|bank|business banking unit|treasury's office|hsbc's|london fail whale|check cashing|occ	mexican|currency
emptywheel	2013-01-15T00:00:00	saul tannenbaum|breuer|carmen ortiz|lanny breuer|patrick leahy|aaron swartz|jesslyn radack|swartz|stephen heymann|john kiriakou|corey robin|aaron|occupy|aaron's	winter palace	out-of-control justice department|fire doj|abuse act|father gapon|computer fraud and abuse act|ξ senate judiciary committee|church committee|wall street executive|obama's administration|obama administrations|ξ computer fraud|doj	criminal division
emptywheel	2013-01-14T00:00:00	swartz|aaron swartz|operations guide	web|camrbidge|massachusetts	open access|fair use|ethics|superseding indictment|mit|secret service|jstor|first amendment|harvard university|domestic investigation|manifesto|harvard|safra center|district|doj	guerilla open access manifesto
emptywheel	2013-01-14T00:00:00	joe lieberman|roger irwin	iran	fud|flickr ]	post-benghazi
emptywheel	2013-01-14T00:00:00	karzai|hamid karzai|hasan khel|loya jirga|barack obama	wardak|kabul|afghanistan|iraq|saidabad	major zaffari|taliban|afghan special operations|new york times|ξ taliban|nato	afghans|afghan|american-afghan
emptywheel	2013-01-12T00:00:00	aaron rodgers|bill bels|peyton|manning|ray rice|dujuan harris|knowshon moreno|hazy shade|matt ryan|garfunkel|colin kaepernick|simon|mason crosby|ray lewis|adam shefter|frank gore|tom brady	candlestick park|favre|houston|atlanta|south beach|mile high|winter|new england|seattle|montana|denver|foxborough	squawks|dirty birds|cheese baby|platinum coin playoff|broncos|nfc|pack|bill bel|gb|ravens	niners|texans|bengals|nfc championship|pats
emptywheel	2013-01-11T00:00:00	latif|qaeda|vince warren|david cole|jason leopold|carney|laura poitras|adnan latif|gitmo|jay carney|posner|eric posner|deborah pearlstein	guantanamo|iran|europe|guantanamo bay|afghanistan|iraq|libya|bagram|the president	bush administration|al qaeda|nyt|administration's ndaa	afghans|pakistanis|administration
